24
6.66666666666666630e-01 -3.33333333333333315e-01
4.76504925693494208e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.16775525939611846e+00
5.16775525939611846e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.16775525939611846e+00
3.74165738677394133e+00 1.00000000000000000e+00 2.00000000000000000e+00 3.00000000000000000e+00
2.44948974278317788e+00 -2.00000000000000000e+00 1.00000000000000000e+00 -1.00000000000000000e+00
3.74165738677394133e+00 1.00000000000000000e+00 -3.00000000000000000e+00 -2.00000000000000000e+00
1.00000000000000000e+00 0.00000000000000000e+00
4.76504925693494208e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.16775525939611846e+00
5.16775525939611846e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.16775525939611846e+00
3.74165738677394133e+00 1.00000000000000000e+00 2.00000000000000000e+00 3.00000000000000000e+00
2.44948974278317788e+00 -2.00000000000000000e+00 1.00000000000000000e+00 -1.00000000000000000e+00
3.74165738677394133e+00 1.00000000000000000e+00 -3.00000000000000000e+00 -2.00000000000000000e+00
0.00000000000000000e+00 1.00000000000000000e+00
4.76504925693494208e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.16775525939611846e+00
5.16775525939611846e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.16775525939611846e+00
3.74165738677394133e+00 1.00000000000000000e+00 2.00000000000000000e+00 3.00000000000000000e+00
2.44948974278317788e+00 -2.00000000000000000e+00 1.00000000000000000e+00 -1.00000000000000000e+00
3.74165738677394133e+00 1.00000000000000000e+00 -3.00000000000000000e+00 -2.00000000000000000e+00
1.00000000000000000e+00 1.00000000000000000e+00
4.76504925693494208e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.16775525939611846e+00
5.16775525939611846e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.16775525939611846e+00
3.74165738677394133e+00 1.00000000000000000e+00 2.00000000000000000e+00 3.00000000000000000e+00
2.44948974278317788e+00 -2.00000000000000000e+00 1.00000000000000000e+00 -1.00000000000000000e+00
3.74165738677394133e+00 1.00000000000000000e+00 -3.00000000000000000e+00 -2.00000000000000000e+00
1.00000000000000000e+00 -1.00000000000000000e+00
4.61403450601200138e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.31877001031906005e+00
5.31877001031906005e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.31877001031906005e+00
2.44948974278317788e+00 2.00000000000000000e+00 -1.00000000000000000e+00 1.00000000000000000e+00
3.74165738677394133e+00 1.00000000000000000e+00 3.00000000000000000e+00 -2.00000000000000000e+00
3.74165738677394133e+00 -3.00000000000000000e+00 -2.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 0.00000000000000000e+00
4.61403450601200138e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.31877001031906005e+00
5.31877001031906005e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.31877001031906005e+00
2.44948974278317788e+00 2.00000000000000000e+00 -1.00000000000000000e+00 1.00000000000000000e+00
3.74165738677394133e+00 1.00000000000000000e+00 3.00000000000000000e+00 -2.00000000000000000e+00
3.74165738677394133e+00 -3.00000000000000000e+00 -2.00000000000000000e+00 1.00000000000000000e+00
0.00000000000000000e+00 1.00000000000000000e+00
4.61403450601200138e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.31877001031906005e+00
5.31877001031906005e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.31877001031906005e+00
2.44948974278317788e+00 2.00000000000000000e+00 -1.00000000000000000e+00 1.00000000000000000e+00
3.74165738677394133e+00 1.00000000000000000e+00 3.00000000000000000e+00 -2.00000000000000000e+00
3.74165738677394133e+00 -3.00000000000000000e+00 -2.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 1.00000000000000000e+00
4.61403450601200138e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.31877001031906005e+00
5.31877001031906005e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.31877001031906005e+00
2.44948974278317788e+00 2.00000000000000000e+00 -1.00000000000000000e+00 1.00000000000000000e+00
3.74165738677394133e+00 1.00000000000000000e+00 3.00000000000000000e+00 -2.00000000000000000e+00
3.74165738677394133e+00 -3.00000000000000000e+00 -2.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 -1.00000000000000000e+00
4.53203831177351368e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.52624386535582790e+00
5.52624386535582790e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.52624386535582790e+00
3.74165738677394133e+00 -1.00000000000000000e+00 3.00000000000000000e+00 2.00000000000000000e+00
3.00000000000000000e+00 2.00000000000000000e+00 -2.00000000000000000e+00 1.00000000000000000e+00
3.31662479035539981e+00 -1.00000000000000000e+00 -1.00000000000000000e+00 -3.00000000000000000e+00
1.00000000000000000e+00 0.00000000000000000e+00
4.53203831177351368e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.52624386535582790e+00
5.52624386535582790e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.52624386535582790e+00
3.74165738677394133e+00 -1.00000000000000000e+00 3.00000000000000000e+00 2.00000000000000000e+00
3.00000000000000000e+00 2.00000000000000000e+00 -2.00000000000000000e+00 1.00000000000000000e+00
3.31662479035539981e+00 -1.00000000000000000e+00 -1.00000000000000000e+00 -3.00000000000000000e+00
0.00000000000000000e+00 1.00000000000000000e+00
4.53203831177351368e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.52624386535582790e+00
5.52624386535582790e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.52624386535582790e+00
3.74165738677394133e+00 -1.00000000000000000e+00 3.00000000000000000e+00 2.00000000000000000e+00
3.00000000000000000e+00 2.00000000000000000e+00 -2.00000000000000000e+00 1.00000000000000000e+00
3.31662479035539981e+00 -1.00000000000000000e+00 -1.00000000000000000e+00 -3.00000000000000000e+00
1.00000000000000000e+00 1.00000000000000000e+00
4.53203831177351368e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.52624386535582790e+00
5.52624386535582790e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.52624386535582790e+00
3.74165738677394133e+00 -1.00000000000000000e+00 3.00000000000000000e+00 2.00000000000000000e+00
3.00000000000000000e+00 2.00000000000000000e+00 -2.00000000000000000e+00 1.00000000000000000e+00
3.31662479035539981e+00 -1.00000000000000000e+00 -1.00000000000000000e+00 -3.00000000000000000e+00
1.00000000000000000e+00 -1.00000000000000000e+00
4.92972053320643955e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.12856164392290204e+00
5.12856164392290204e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.12856164392290204e+00
3.74165738677394133e+00 3.00000000000000000e+00 1.00000000000000000e+00 -2.00000000000000000e+00
3.31662479035539981e+00 -1.00000000000000000e+00 -3.00000000000000000e+00 1.00000000000000000e+00
3.00000000000000000e+00 -2.00000000000000000e+00 2.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 0.00000000000000000e+00
4.92972053320643955e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.12856164392290204e+00
5.12856164392290204e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.12856164392290204e+00
3.74165738677394133e+00 3.00000000000000000e+00 1.00000000000000000e+00 -2.00000000000000000e+00
3.31662479035539981e+00 -1.00000000000000000e+00 -3.00000000000000000e+00 1.00000000000000000e+00
3.00000000000000000e+00 -2.00000000000000000e+00 2.00000000000000000e+00 1.00000000000000000e+00
0.00000000000000000e+00 1.00000000000000000e+00
4.92972053320643955e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.12856164392290204e+00
5.12856164392290204e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.12856164392290204e+00
3.74165738677394133e+00 3.00000000000000000e+00 1.00000000000000000e+00 -2.00000000000000000e+00
3.31662479035539981e+00 -1.00000000000000000e+00 -3.00000000000000000e+00 1.00000000000000000e+00
3.00000000000000000e+00 -2.00000000000000000e+00 2.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 1.00000000000000000e+00
4.92972053320643955e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.12856164392290204e+00
5.12856164392290204e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.12856164392290204e+00
3.74165738677394133e+00 3.00000000000000000e+00 1.00000000000000000e+00 -2.00000000000000000e+00
3.31662479035539981e+00 -1.00000000000000000e+00 -3.00000000000000000e+00 1.00000000000000000e+00
3.00000000000000000e+00 -2.00000000000000000e+00 2.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 -1.00000000000000000e+00
4.31200500416611909e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.62079951216494234e+00
5.62079951216494234e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.62079951216494234e+00
3.74165738677394133e+00 1.00000000000000000e+00 -2.00000000000000000e+00 -3.00000000000000000e+00
3.74165738677394133e+00 -3.00000000000000000e+00 1.00000000000000000e+00 2.00000000000000000e+00
2.44948974278317788e+00 2.00000000000000000e+00 1.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 0.00000000000000000e+00
4.31200500416611909e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.62079951216494234e+00
5.62079951216494234e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.62079951216494234e+00
3.74165738677394133e+00 1.00000000000000000e+00 -2.00000000000000000e+00 -3.00000000000000000e+00
3.74165738677394133e+00 -3.00000000000000000e+00 1.00000000000000000e+00 2.00000000000000000e+00
2.44948974278317788e+00 2.00000000000000000e+00 1.00000000000000000e+00 1.00000000000000000e+00
0.00000000000000000e+00 1.00000000000000000e+00
4.31200500416611909e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.62079951216494234e+00
5.62079951216494234e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.62079951216494234e+00
3.74165738677394133e+00 1.00000000000000000e+00 -2.00000000000000000e+00 -3.00000000000000000e+00
3.74165738677394133e+00 -3.00000000000000000e+00 1.00000000000000000e+00 2.00000000000000000e+00
2.44948974278317788e+00 2.00000000000000000e+00 1.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 1.00000000000000000e+00
4.31200500416611909e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.62079951216494234e+00
5.62079951216494234e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.62079951216494234e+00
3.74165738677394133e+00 1.00000000000000000e+00 -2.00000000000000000e+00 -3.00000000000000000e+00
3.74165738677394133e+00 -3.00000000000000000e+00 1.00000000000000000e+00 2.00000000000000000e+00
2.44948974278317788e+00 2.00000000000000000e+00 1.00000000000000000e+00 1.00000000000000000e+00
1.00000000000000000e+00 -1.00000000000000000e+00
6.28737698213667340e+00 0.00000000000000000e+00 0.00000000000000000e+00 -6.67316336646287045e+00
6.67316336646287045e+00 0.00000000000000000e+00 0.00000000000000000e+00 6.67316336646287045e+00
3.74165738677394133e+00 2.00000000000000000e+00 3.00000000000000000e+00 -1.00000000000000000e+00
3.74165738677394133e+00 -1.00000000000000000e+00 2.00000000000000000e+00 3.00000000000000000e+00
